id	cscount	csrep	cscount90	csrep90	cspctrep	cspctrep90	csname
0402590840	10	2	0	0	20.0	0.0	Cordes Lakes-Mayer
0402592193	124	67	3	0	54.0	0.0	Mingus Mountain
0402592754	276	122	9	2	44.2	22.2	Prescott
0402793264	48	27	2	1	56.3	50.0	Somerton
0402793672	14	6	1	1	42.9	100.0	Wellton
0402793978	101	47	8	2	46.5	25.0	Yuma
0500190060	0	0	0	0	0.0	0.0	Arkansas
0500190138	0	0	0	0	0.0	0.0	Barton
0500190168	0	0	0	0	0.0	0.0	Bayou Meto
0500190462	0	0	0	0	0.0	0.0	Arkansas County-Brewer
0500190774	0	0	0	0	0.0	0.0	Arkansas County-Chester
0500190963	0	0	0	0	0.0	0.0	Crockett
0500191425	0	0	0	0	0.0	0.0	Arkansas County-Garland
0500191563	28	5	0	0	17.9	0.0	Gum Pond
0500191668	0	0	0	0	0.0	0.0	Henton
0500192010	0	0	0	0	0.0	0.0	Keaton
0500192085	5	0	0	0	0.0	0.0	La Grue
0500192307	0	0	0	0	0.0	0.0	McFall
0500192466	0	0	0	0	0.0	0.0	Mill Bayou
0500192574	2	0	0	0	0.0	0.0	Morris
0500192937	0	0	0	0	0.0	0.0	Point Deluce
0500192973	0	0	0	0	0.0	0.0	Arkansas County-Prairie
0500193483	0	0	0	0	0.0	0.0	Stanley
0500390102	0	0	0	0	0.0	0.0	Ashley County-Banner
0500390162	0	0	0	0	0.0	0.0	Ashley County-Bayou
0500390183	0	0	0	0	0.0	0.0	Ashley County-Bearhouse
0500390210	0	0	0	0	0.0	0.0	Beech Creek
0500390687	14	1	0	0	7.1	0.0	Carter
0500391044	0	0	0	0	0.0	0.0	De Bastrop
0500391212	3	0	0	0	0.0	0.0	Egypt
0500391239	0	0	0	0	0.0	0.0	Elon
0500391263	1	0	0	0	0.0	0.0	Extra
0500392277	4	0	0	0	0.0	0.0	Longview
0500392365	0	0	0	0	0.0	0.0	Marais Saline
0500392469	1	0	0	0	0.0	0.0	Ashley County-Mill Creek
0500392541	0	0	0	0	0.0	0.0	Montrose
0500392964	0	0	0	0	0.0	0.0	Portland
0500392976	1	0	0	0	0.0	0.0	Ashley County-Prairie
0500393666	0	0	0	0	0.0	0.0	Ashley County-Union
0500393987	4	0	0	0	0.0	0.0	Ashley County-White
0500394077	0	0	0	0	0.0	0.0	Wilmot
0500590165	0	0	0	0	0.0	0.0	Baxter County-Bayou
0500590288	0	0	0	0	0.0	0.0	Big Flat
0500590525	0	0	0	0	0.0	0.0	Buckhorn
0500590540	0	0	0	0	0.0	0.0	Buford
0500591524	0	0	0	0	0.0	0.0	Baxter County-Greenwood
0500591548	0	0	0	0	0.0	0.0	Baxter County-Grover
0500591818	0	0	0	0	0.0	0.0	Baxter County-Independence
0500592247	0	0	0	0	0.0	0.0	Baxter County-Logan
0500592265	0	0	0	0	0.0	0.0	Lone Rock
0500592424	0	0	0	0	0.0	0.0	Matney
0500592460	0	0	0	0	0.0	0.0	Mill
0500592616	5	3	0	0	60.0	0.0	Mountain Home
0500592709	0	0	0	0	0.0	0.0	North Fork
0500592877	0	0	0	0	0.0	0.0	Pigeon
0500593669	0	0	0	0	0.0	0.0	Baxter County-Union
0500594035	0	0	0	0	0.0	0.0	Baxter County-Whiteville
0500793626	144	48	2	1	33.3	50.0	Benton County-Township 1
0500793628	201	65	2	1	32.3	50.0	Benton County-Township 2
0500793630	361	113	3	2	31.3	66.7	Benton County-Township 3
0500793632	367	119	4	3	32.4	75.0	Benton County-Township 4
0500793634	204	69	2	2	33.8	100.0	Benton County-Township 5
0500793636	201	66	2	2	32.8	100.0	Benton County-Township 6
0500793638	38	15	0	0	39.5	0.0	Benton County-Township 7
0500793640	37	12	0	0	32.4	0.0	Benton County-Township 8
0500793642	115	40	0	0	34.8	0.0	Benton County-Township 9
0500793644	5	1	0	0	20.0	0.0	Township 10
0500793645	63	14	4	0	22.2	0.0	Township 11
0500793646	183	80	1	0	43.7	0.0	Township 12
0500793647	181	75	1	0	41.4	0.0	Township 13
0500990144	1	0	0	0	0.0	0.0	Batavia
0500990219	1	1	0	0	100.0	0.0	Bellefonte
0500990375	0	0	0	0	0.0	0.0	Blythe
0500990507	1	0	0	0	0.0	0.0	Boone County-Bryan
0500990678	1	0	0	0	0.0	0.0	Boone County-Carrollton
0500991224	2	1	0	0	50.0	0.0	Elixir
0500991260	0	0	0	0	0.0	0.0	Ewing
0500991404	0	0	0	0	0.0	0.0	Gaither
0500991848	1	0	0	0	0.0	0.0	Boone County-Jackson
0500991914	0	0	0	0	0.0	0.0	Boone County-Jefferson
0500992133	1	1	0	0	100.0	0.0	Boone County-Lee
0500992268	1	0	0	0	0.0	0.0	Boone County-Long Creek
0500992715	5	3	0	0	60.0	0.0	North Harrison
0500992757	0	0	0	0	0.0	0.0	Olvey
0500992760	2	0	0	0	0.0	0.0	Omaha
0500992979	0	0	0	0	0.0	0.0	Boone County-Prairie
0500993435	5	3	0	0	60.0	0.0	South Harrison
0500993522	1	1	0	0	100.0	0.0	Boone County-Sugar Loaf
0500993552	0	0	0	0	0.0	0.0	Summit
0500994134	0	0	0	0	0.0	0.0	Zinc
0501190819	0	0	0	0	0.0	0.0	Bradley County-Clay
0501191185	0	0	0	0	0.0	0.0	Bradley County-Eagle
0501192379	0	0	0	0	0.0	0.0	Bradley County-Marion
0501192568	0	0	0	0	0.0	0.0	Moro
0501192778	0	0	0	0	0.0	0.0	Bradley County-Ouachita
0501192817	0	0	0	0	0.0	0.0	Palestine
0501192844	81	9	0	0	11.1	0.0	Pennington
0501193186	0	0	0	0	0.0	0.0	Bradley County-River
0501193558	0	0	0	0	0.0	0.0	Sumpter
0501193903	3	0	0	0	0.0	0.0	Bradley County-Washington
0501393627	0	0	0	0	0.0	0.0	Calhoun County-Township 1
0501393629	0	0	0	0	0.0	0.0	Calhoun County-Township 2
0501393631	0	0	0	0	0.0	0.0	Calhoun County-Township 3
0501393633	0	0	0	0	0.0	0.0	Calhoun County-Township 4
0501393635	0	0	0	0	0.0	0.0	Calhoun County-Township 5
0501393637	0	0	0	0	0.0	0.0	Calhoun County-Township 6
0501393639	0	0	0	0	0.0	0.0	Calhoun County-Township 7
0501393641	0	0	0	0	0.0	0.0	Calhoun County-Township 8
0501393643	0	0	0	0	0.0	0.0	Calhoun County-Township 9
0501590195	1	0	0	0	0.0	0.0	Carroll County-Beaver
0501590570	3	1	0	0	33.3	0.0	Cabanal
0501590681	2	0	0	0	0.0	0.0	Carroll County-Carrollton
0501590708	5	1	0	0	20.0	0.0	Carroll County-Cedar
0501590891	15	6	0	0	40.0	0.0	Coin
0501590981	2	1	0	0	50.0	0.0	Cross
0501591143	2	1	0	0	50.0	0.0	Dry Fork
0501591338	1	0	0	0	0.0	0.0	Carroll County-Franklin
0501591692	131	55	1	1	42.0	100.0	Hickory
0501592052	3	1	0	0	33.3	0.0	Carroll County-Kings River
0501592163	4	2	0	0	50.0	0.0	Carroll County-Liberty
0501592271	12	5	0	0	41.7	0.0	Carroll County-Long Creek
0501592727	1	1	0	0	100.0	0.0	North Yocum
0501592763	3	1	0	0	33.3	0.0	Omega
0501592769	6	2	0	0	33.3	0.0	Carroll County-Osage
0501592811	1	0	0	0	0.0	0.0	Packard Springs
0501592898	3	1	0	0	33.3	0.0	Carroll County-Piney
0501592955	9	4	0	0	44.4	0.0	Polo
0501592982	60	24	0	0	40.0	0.0	Carroll County-Prairie
0501593444	11	5	0	0	45.5	0.0	South Yocum
0501594101	1	0	0	0	0.0	0.0	Winona
0501790432	0	0	0	0	0.0	0.0	Chicot County-Bowie
0501790666	7	0	0	0	0.0	0.0	Carlton
0501792913	9	0	0	0	0.0	0.0	Planters
0501990591	13	3	0	0	23.1	0.0	Caddo
0502190232	0	0	0	0	0.0	0.0	Bennett-Lemmons
0502190448	0	0	0	0	0.0	0.0	Bradshaw-Haywood
0502190496	0	0	0	0	0.0	0.0	Brown-Carpenter
0502190589	0	0	0	0	0.0	0.0	Cache-Wilson
0502190757	0	0	0	0	0.0	0.0	Chalk Bluff-Liddell
0502190801	0	0	0	0	0.0	0.0	Clay County-Clark
0502190874	0	0	0	0	0.0	0.0	Cleveland-North Kilgore
0502191201	0	0	0	0	0.0	0.0	East Oak Bluff-Blue Cane
0502191474	0	0	0	0	0.0	0.0	Gleghorn-South Kilgore
0502191971	0	0	0	0	0.0	0.0	Clay County-Johnson
0502192058	0	0	0	0	0.0	0.0	Knob
0502192667	0	0	0	0	0.0	0.0	Nelson
0502192719	0	0	0	0	0.0	0.0	North St. Francis
0502192836	0	0	0	0	0.0	0.0	Payne-Swain
0502192952	0	0	0	0	0.0	0.0	Pollard
0502193439	0	0	0	0	0.0	0.0	South St. Francis
0502193971	0	0	0	0	0.0	0.0	West Oak Bluff
0502390597	0	0	0	0	0.0	0.0	Cleburne County-Cadron
0502390615	0	0	0	0	0.0	0.0	Cleburne County-California
0502390750	1	0	0	0	0.0	0.0	Center Post
0502390828	1	0	0	0	0.0	0.0	Cleburne County-Clayton
0502391329	1	0	0	0	0.0	0.0	Francis
0502391458	2	0	0	0	0.0	0.0	Giles
0502391493	0	0	0	0	0.0	0.0	Grassey
0502391653	0	0	0	0	0.0	0.0	Healing Springs
0502391656	1	0	0	0	0.0	0.0	Heber
0502392319	0	0	0	0	0.0	0.0	McJester
0502392556	0	0	0	0	0.0	0.0	Cleburne County-Morgan
0502392583	0	0	0	0	0.0	0.0	Cleburne County-Mountain
0502392853	0	0	0	0	0.0	0.0	Peter Creek
0502392874	0	0	0	0	0.0	0.0	Pickens
0502392886	0	0	0	0	0.0	0.0	Pine
0502392901	0	0	0	0	0.0	0.0	Cleburne County-Piney
0502392931	0	0	0	0	0.0	0.0	Poff
0502393294	1	0	0	0	0.0	0.0	Cleburne County-Saline
0502393510	0	0	0	0	0.0	0.0	Sugar Camp
0502393525	0	0	0	0	0.0	0.0	Cleburne County-Sugar Loaf
0502393750	0	0	0	0	0.0	0.0	Cleburne County-Valley
0502394053	0	0	0	0	0.0	0.0	Wilburn
0502590438	0	0	0	0	0.0	0.0	Bowman
0502591611	0	0	0	0	0.0	0.0	Harper
0502591785	0	0	0	0	0.0	0.0	Hudgin
0502591800	2	0	0	0	0.0	0.0	Cleveland County-Hurricane
0502592049	0	0	0	0	0.0	0.0	Kingsland
0502592136	0	0	0	0	0.0	0.0	Cleveland County-Lee
0502592493	0	0	0	0	0.0	0.0	Cleveland County-Miller
0502592691	0	0	0	0	0.0	0.0	Cleveland County-Niven
0502593069	0	0	0	0	0.0	0.0	Cleveland County-Redland
0502593183	1	1	0	0	100.0	0.0	Rison
0502593243	0	0	0	0	0.0	0.0	Rowell
0502593297	0	0	0	0	0.0	0.0	Cleveland County-Saline
0502593405	0	0	0	0	0.0	0.0	Cleveland County-Smith
0502594002	0	0	0	0	0.0	0.0	Cleveland County-White Oak
0502594038	1	1	0	0	100.0	0.0	Cleveland County-Whiteville
0502791245	0	0	0	0	0.0	0.0	Emerson
0502792328	1	0	0	0	0.0	0.0	McNeil
0502792355	39	11	0	0	28.2	0.0	Magnolia
0502793579	0	0	0	0	0.0	0.0	Columbia County-Taylor
0502793801	1	0	0	0	0.0	0.0	Columbia County-Village
0502793822	0	0	0	0	0.0	0.0	Waldo
0502990081	0	0	0	0	0.0	0.0	Austin
0502990237	2	1	0	0	50.0	0.0	Bentley
0502990312	0	0	0	0	0.0	0.0	Conway County-Bird
0502990696	0	0	0	0	0.0	0.0	Catholic Point
0502990723	1	0	0	0	0.0	0.0	Cedar Falls
0502991530	2	0	0	0	0.0	0.0	Gregory
0502991533	1	0	0	0	0.0	0.0	Conway County-Griffin
0502991713	0	0	0	0	0.0	0.0	Higgins
0502991779	11	3	0	0	27.3	0.0	Howard
0502992199	0	0	0	0	0.0	0.0	Lick Mountain
0502992325	1	0	0	0	0.0	0.0	McLaren
0502992412	0	0	0	0	0.0	0.0	Conway County-Martin
0502992688	4	0	0	0	0.0	0.0	Nichols
0502992745	1	0	0	0	0.0	0.0	Old Hickory
0502992856	0	0	0	0	0.0	0.0	Conway County-Petit Jean
0502993282	2	0	0	0	0.0	0.0	St. Vincent
0502993492	2	1	0	0	50.0	0.0	Steele
0502993672	0	0	0	0	0.0	0.0	Conway County-Union
0502993906	3	1	0	0	33.3	0.0	Conway County-Washington
0502993960	20	6	0	0	30.0	0.0	Welborn
0502993999	0	0	0	0	0.0	0.0	White Eagle
0503190255	6	1	0	0	16.7	0.0	Craighead County-Big Creek
0503190330	0	0	0	0	0.0	0.0	Craighead County-Black Oak
0503190489	7	2	0	0	28.6	0.0	Brookland
0503190534	2	1	0	0	50.0	0.0	Buffalo
0503191461	6	2	0	0	33.3	0.0	Gilkerson
0503191512	3	1	0	0	33.3	0.0	Craighead County-Greenfield
0503191674	4	1	0	0	25.0	0.0	Herndon
0503192004	197	40	2	2	20.3	100.0	Jonesboro
0503192097	0	0	0	0	0.0	0.0	Lake City
0503192154	0	0	0	0	0.0	0.0	Lester
0503192232	0	0	0	0	0.0	0.0	Craighead County-Little Texas
0503192433	0	0	0	0	0.0	0.0	Craighead County-Maumelle
0503192670	35	7	0	0	20.0	0.0	Nettleton
0503192970	12	3	0	0	25.0	0.0	Powell
0503192985	0	0	0	0	0.0	0.0	Craighead County-Prairie
0503193036	0	0	0	0	0.0	0.0	Craighead County-Promised Land
0503193582	0	0	0	0	0.0	0.0	Craighead County-Taylor
0503193597	0	0	0	0	0.0	0.0	Craighead County-Texas
0503390024	5	2	0	0	40.0	0.0	Alma
0503390248	0	0	0	0	0.0	0.0	Bidville
0503390717	0	0	0	0	0.0	0.0	Cedar Creek
0503390726	1	0	0	0	0.0	0.0	Cedarville
0503390777	0	0	0	0	0.0	0.0	Crawford County-Chester
0503390942	0	0	0	0	0.0	0.0	Cove City
0503391043	1	0	0	0	0.0	0.0	Dean Springs
0503391124	5	2	0	0	40.0	0.0	Dora
0503391176	1	0	0	0	0.0	0.0	Crawford County-Dyer
0503391905	9	3	0	0	33.3	0.0	Crawford County-Jasper
0503392039	1	0	0	0	0.0	0.0	Kibler
0503392112	0	0	0	0	0.0	0.0	Lancaster
0503392145	0	0	0	0	0.0	0.0	Crawford County-Lees Creek
0503392240	0	0	0	0	0.0	0.0	Locke
0503392614	0	0	0	0	0.0	0.0	Mountainburg
0503392648	0	0	0	0	0.0	0.0	Crawford County-Mulberry
0503392754	1	0	0	0	0.0	0.0	Oliver Springs
0503392961	0	0	0	0	0.0	0.0	Porter
0503393252	0	0	0	0	0.0	0.0	Rudy
0503393733	2	1	0	0	50.0	0.0	Uniontown
0503393738	0	0	0	0	0.0	0.0	Crawford County-Upper
0503393771	110	37	0	0	33.6	0.0	Crawford County-Van Buren
0503393810	0	0	0	0	0.0	0.0	Vine Prairie
0503394044	0	0	0	0	0.0	0.0	Whitley
0503394098	0	0	0	0	0.0	0.0	Winfrey
0503590333	0	0	0	0	0.0	0.0	Crittenden County-Black Oak
0503590384	0	0	0	0	0.0	0.0	Bob Ward
0503591314	0	0	0	0	0.0	0.0	Fogleman
0503591857	0	0	0	0	0.0	0.0	Crittenden County-Jackson
0503591908	59	12	0	0	20.3	0.0	Crittenden County-Jasper
0503592298	0	0	0	0	0.0	0.0	Lucas
0503592508	45	3	0	0	6.7	0.0	Crittenden County-Mississippi
0503592580	2	0	0	0	0.0	0.0	Mound City
0503593033	0	0	0	0	0.0	0.0	Proctor
0503593655	0	0	0	0	0.0	0.0	Crittenden County-Tyronza
0503593873	1	0	0	0	0.0	0.0	Wappanocca
0503790204	1	0	0	0	0.0	0.0	Bedford
0503790504	0	0	0	0	0.0	0.0	Brushy Lake
0503790894	0	0	0	0	0.0	0.0	Coldwater
0503791227	1	0	0	0	0.0	0.0	Ellis
0503791266	0	0	0	0	0.0	0.0	Fair Oaks
0503791701	0	0	0	0	0.0	0.0	Cross County-Hickory Ridge
0503792526	0	0	0	0	0.0	0.0	Mitchell
0503793339	1	1	0	0	100.0	0.0	Searcy
0503793408	2	1	0	0	50.0	0.0	Cross County-Smith
0503793652	0	0	0	0	0.0	0.0	Twist
0503793657	0	0	0	0	0.0	0.0	Cross County-Tyronza
0503794125	11	6	0	0	54.5	0.0	Wynne
0503990546	0	0	0	0	0.0	0.0	Bunn
0503990780	0	0	0	0	0.0	0.0	Dallas County-Chester
0503991146	0	0	0	0	0.0	0.0	Dry Run
0503991317	3	2	0	0	66.7	0.0	Fordyce
0503991752	0	0	0	0	0.0	0.0	Holly Springs
0503991860	0	0	0	0	0.0	0.0	Dallas County-Jackson
0503992166	0	0	0	0	0.0	0.0	Dallas County-Liberty
0503992364	0	0	0	0	0.0	0.0	Manchester
0503992697	0	0	0	0	0.0	0.0	Nix
0503992790	0	0	0	0	0.0	0.0	Dallas County-Owen
0503993030	0	0	0	0	0.0	0.0	Princeton
0503993411	1	0	0	0	0.0	0.0	Dallas County-Smith
0503993423	0	0	0	0	0.0	0.0	Southall
0503994071	1	0	0	0	0.0	0.0	Willow
0504190435	5	0	0	0	0.0	0.0	Desha County-Bowie
0504190831	0	0	0	0	0.0	0.0	Desha County-Clayton
0504191341	2	1	0	0	50.0	0.0	Desha County-Franklin
0504191587	0	0	0	0	0.0	0.0	Halley
0504191920	0	0	0	0	0.0	0.0	Desha County-Jefferson
0504192511	0	0	0	0	0.0	0.0	Desha County-Mississippi
0504193051	2	0	0	0	0.0	0.0	Randolph
0504193063	0	0	0	0	0.0	0.0	Red Fork
0504193132	0	0	0	0	0.0	0.0	Desha County-Richland
0504193381	0	0	0	0	0.0	0.0	Silver Lake
0504193870	0	0	0	0	0.0	0.0	Walnut Lake
0504390132	0	0	0	0	0.0	0.0	Drew County-Bartholomew
0504390186	0	0	0	0	0.0	0.0	Drew County-Bearhouse
0504390834	0	0	0	0	0.0	0.0	Drew County-Clear Creek
0504390906	0	0	0	0	0.0	0.0	Collins
0504390915	0	0	0	0	0.0	0.0	Cominto
0504390969	0	0	0	0	0.0	0.0	Crook
0504391344	0	0	0	0	0.0	0.0	Drew County-Franklin
0504392238	0	0	0	0	0.0	0.0	Live Oak
0504392382	9	5	0	0	55.6	0.0	Drew County-Marion
0504393300	0	0	0	0	0.0	0.0	Drew County-Saline
0504393471	1	0	0	0	0.0	0.0	Spring Hill
0504393786	2	0	0	0	0.0	0.0	Veasey
0504590225	1	0	0	0	0.0	0.0	Benedict
0504590240	1	0	0	0	0.0	0.0	Faulkner County-Benton
0504590483	0	0	0	0	0.0	0.0	Bristol
0504590600	430	115	2	0	26.7	0.0	Faulkner County-Cadron
0504590618	1	0	0	0	0.0	0.0	Faulkner County-California
0504590876	1	0	0	0	0.0	0.0	Clifton
0504591002	4	3	0	0	75.0	0.0	Faulkner County-Cypress
0504591014	5	1	0	0	20.0	0.0	Danley
0504591188	18	5	0	0	27.8	0.0	Faulkner County-Eagle
0504591199	1	0	0	0	0.0	0.0	East Fork
0504591251	0	0	0	0	0.0	0.0	Enola
0504591599	3	0	0	0	0.0	0.0	Hardin
0504591635	5	1	0	0	20.0	0.0	Harve
0504592427	0	0	0	0	0.0	0.0	Matthews
0504592589	0	0	0	0	0.0	0.0	Faulkner County-Mountain
0504592637	0	0	0	0	0.0	0.0	Mount Vernon
0504592685	1	0	0	0	0.0	0.0	Newton
0504592814	18	5	0	0	27.8	0.0	Palarm
0504592892	23	6	0	0	26.1	0.0	Pine Mountain
0504593678	1	0	0	0	0.0	0.0	Faulkner County-Union
0504593825	1	0	0	0	0.0	0.0	Faulkner County-Walker
0504594083	4	1	0	0	25.0	0.0	Faulkner County-Wilson
0504790021	0	0	0	0	0.0	0.0	Alix
0504790111	0	0	0	0	0.0	0.0	Barham
0504790336	0	0	0	0	0.0	0.0	Franklin County-Black Oak
0504790411	0	0	0	0	0.0	0.0	Franklin County-Boston
0504790885	0	0	0	0	0.0	0.0	Cobb
0504790954	0	0	0	0	0.0	0.0	Cravens
0504791123	0	0	0	0	0.0	0.0	Donald
0504791551	0	0	0	0	0.0	0.0	Franklin County-Grover
0504791740	0	0	0	0	0.0	0.0	Hogan
0504791803	0	0	0	0	0.0	0.0	Franklin County-Hurricane
0504791845	0	0	0	0	0.0	0.0	Ivy
0504792205	0	0	0	0	0.0	0.0	Limestone
0504792316	0	0	0	0	0.0	0.0	McIlroy
0504792454	1	0	0	0	0.0	0.0	Middle
0504792472	0	0	0	0	0.0	0.0	Franklin County-Mill Creek
0504792496	0	0	0	0	0.0	0.0	Franklin County-Miller
0504792559	0	0	0	0	0.0	0.0	Franklin County-Morgan
0504792592	0	0	0	0	0.0	0.0	Franklin County-Mountain
0504792649	0	0	0	0	0.0	0.0	Franklin County-Mulberry
0504792988	1	1	0	0	100.0	0.0	Franklin County-Prairie
0504793369	0	0	0	0	0.0	0.0	Shores
0504793387	0	0	0	0	0.0	0.0	Franklin County-Six Mile
0504793828	0	0	0	0	0.0	0.0	Franklin County-Walker
0504793840	0	0	0	0	0.0	0.0	Franklin County-Wallace
0504793936	0	0	0	0	0.0	0.0	Watalula
0504793954	0	0	0	0	0.0	0.0	Weaver
0504794005	5	2	0	0	40.0	0.0	Franklin County-White Oak
0504794032	0	0	0	0	0.0	0.0	White Rock
0504794107	0	0	0	0	0.0	0.0	Wittich
0504990006	0	0	0	0	0.0	0.0	Afton
0504990243	8	5	0	0	62.5	0.0	Fulton County-Benton
0504990258	0	0	0	0	0.0	0.0	Fulton County-Big Creek
0504990855	1	0	0	0	0.0	0.0	Fulton County-Cleveland
0504991392	0	0	0	0	0.0	0.0	Fulton County-Fulton
0504992361	0	0	0	0	0.0	0.0	Mammoth Spring
0504992619	0	0	0	0	0.0	0.0	Mount Calm
0504992658	0	0	0	0	0.0	0.0	Myatt
0504992922	0	0	0	0	0.0	0.0	Pleasant Ridge
0504993429	0	0	0	0	0.0	0.0	South Fork
0504993498	2	1	0	0	50.0	0.0	Fulton County-Strawberry
0504993681	1	1	0	0	100.0	0.0	Fulton County-Union
0504993798	2	1	0	0	50.0	0.0	Vidette
0504993909	1	0	0	0	0.0	0.0	Fulton County-Washington
0504994086	0	0	0	0	0.0	0.0	Fulton County-Wilson
0505191581	16	10	0	0	62.5	0.0	Hale
0505191773	202	54	1	0	26.7	0.0	Hot Springs
0505192100	98	29	0	0	29.6	0.0	Lake Hamilton
0505194047	60	18	0	0	30.0	0.0	Whittington
0505390624	1	0	0	0	0.0	0.0	Calvert
0505391023	1	0	0	0	0.0	0.0	Darysaw
0505391032	0	0	0	0	0.0	0.0	Grant County-Davis
0505391050	2	1	0	0	50.0	0.0	Dekalb
0505391287	3	3	0	0	100.0	0.0	Grant County-Fenter
0505391347	0	0	0	0	0.0	0.0	Grant County-Franklin
0505392334	0	0	0	0	0.0	0.0	Grant County-Madison
0505392451	5	1	0	0	20.0	0.0	Merry Green
0505393192	0	0	0	0	0.0	0.0	Grant County-River
0505393384	3	0	0	0	0.0	0.0	Simpson
0505393591	5	2	0	0	40.0	0.0	Tennessee
0505393912	1	0	0	0	0.0	0.0	Grant County-Washington
0505590360	0	0	0	0	0.0	0.0	Blue Cane
0505590456	0	0	0	0	0.0	0.0	Greene County-Breckenridge
0505590510	0	0	0	0	0.0	0.0	Greene County-Bryan
0505590576	2	0	0	0	0.0	0.0	Greene County-Cache
0505590804	33	8	1	0	24.2	0.0	Greene County-Clark
0505590903	1	0	0	0	0.0	0.0	Collier
0505590984	0	0	0	0	0.0	0.0	Crowley
0505591257	0	0	0	0	0.0	0.0	Evening Shade
0505591389	0	0	0	0	0.0	0.0	Friendship
0505591644	0	0	0	0	0.0	0.0	Hays
0505591764	0	0	0	0	0.0	0.0	Hopewell
0505591806	0	0	0	0	0.0	0.0	Greene County-Hurricane
0505591992	0	0	0	0	0.0	0.0	Greene County-Jones
0505592088	0	0	0	0	0.0	0.0	Greene County-Lake
0505592358	0	0	0	0	0.0	0.0	Main Shore
0505592940	3	1	0	0	33.3	0.0	Poland
0505593120	0	0	0	0	0.0	0.0	Reynolds
0505593270	3	1	0	0	33.3	0.0	Greene County-St. Francis
0505593288	3	1	0	0	33.3	0.0	Greene County-Salem
0505593348	0	0	0	0	0.0	0.0	Greene County-Shady Grove
0505593468	12	3	0	0	25.0	0.0	Spring Grove
0505593516	1	0	0	0	0.0	0.0	Greene County-Sugar Creek
0505593687	4	1	0	0	25.0	0.0	Greene County-Union
0505593867	0	0	0	0	0.0	0.0	Walnut Corner
0505790387	3	1	0	0	33.3	0.0	Bodcaw
0505790396	0	0	0	0	0.0	0.0	Bois d'Arc
0505791077	78	14	0	0	17.9	0.0	De Roan
0505791431	2	0	0	0	0.0	0.0	Hempstead County-Garland
0505792499	6	1	0	0	16.7	0.0	Mine Creek
0505792700	1	0	0	0	0.0	0.0	Noland
0505792802	3	1	0	0	33.3	0.0	Ozan
0505793072	0	0	0	0	0.0	0.0	Hempstead County-Redland
0505793303	0	0	0	0	0.0	0.0	Hempstead County-Saline
0505793474	9	2	0	0	22.2	0.0	Springhill
0505793849	6	0	0	0	0.0	0.0	Wallaceburg
0505793942	2	0	0	0	0.0	0.0	Water Creek
0505990039	0	0	0	0	0.0	0.0	Hot Spring County-Antioch
0505990261	1	0	0	0	0.0	0.0	Hot Spring County-Big Creek
0505990318	1	0	0	0	0.0	0.0	Bismarck
0505990498	0	0	0	0	0.0	0.0	Brown Springs
0505990567	3	1	0	0	33.3	0.0	Butterfield
0505990837	2	1	0	0	50.0	0.0	Hot Spring County-Clear Creek
0505991080	1	0	0	0	0.0	0.0	De Roche
0505991131	1	0	0	0	0.0	0.0	Hot Spring County-Dover
0505991290	25	11	0	0	44.0	0.0	Hot Spring County-Fenter
0505991455	2	1	0	0	50.0	0.0	Gifford
0505991617	1	0	0	0	0.0	0.0	Hot Spring County-Harrison
0505991662	2	1	0	0	50.0	0.0	Hot Spring County-Henderson
0505992259	1	1	0	0	100.0	0.0	Lone Hill
0505992352	5	2	0	0	40.0	0.0	Magnet
0505992457	2	1	0	0	50.0	0.0	Midway
0505992535	0	0	0	0	0.0	0.0	Montgomery
0505992781	0	0	0	0	0.0	0.0	Hot Spring County-Ouachita
0505992991	0	0	0	0	0.0	0.0	Hot Spring County-Prairie
0505993306	3	1	0	0	33.3	0.0	Hot Spring County-Saline
0505993756	0	0	0	0	0.0	0.0	Hot Spring County-Valley
0506190327	0	0	0	0	0.0	0.0	Blackland
0506190354	0	0	0	0	0.0	0.0	Blue Bayou
0506190369	0	0	0	0	0.0	0.0	Blue Ridge
0506190465	2	0	0	0	0.0	0.0	Howard County-Brewer
0506190531	1	0	0	0	0.0	0.0	Buck Range
0506190552	0	0	0	0	0.0	0.0	Burg
0506190747	3	0	0	0	0.0	0.0	Center Point
0506190822	0	0	0	0	0.0	0.0	Howard County-Clay
0506190933	4	0	0	0	0.0	0.0	County Line
0506191104	1	0	0	0	0.0	0.0	Dillard
0506191152	0	0	0	0	0.0	0.0	Duckett
0506191350	1	0	0	0	0.0	0.0	Howard County-Franklin
0506191749	0	0	0	0	0.0	0.0	Holly Creek
0506192337	1	0	0	0	0.0	0.0	Howard County-Madison
0506192505	3	1	0	0	33.3	0.0	Mineral Springs
0506192595	0	0	0	0	0.0	0.0	Howard County-Mountain
0506192643	1	0	0	0	0.0	0.0	Howard County-Muddy Fork
0506192661	37	4	0	0	10.8	0.0	Nashville
0506193309	0	0	0	0	0.0	0.0	Howard County-Saline
0506193324	0	0	0	0	0.0	0.0	Saratoga
0506193615	1	0	0	0	0.0	0.0	Tollette
0506193663	0	0	0	0	0.0	0.0	Umpire
0506390069	19	6	0	0	31.6	0.0	Ashley
0506390123	7	1	0	0	14.3	0.0	Independence County-Barren
0506390250	2	1	0	0	50.0	0.0	Big Bottom-Wycough-Logan
0506390343	0	0	0	0	0.0	0.0	Black River-Marshell
