title,link,date,category
"HSCEDM-17-D-00009 P00042: Montgomery Processing Center – Conroe, TX",https://www.ice.gov/doclib/foia/detFacContracts/HSCEDM-17-D-00009_P00042_MontgomeryProcCntr.pdf,"Mar 24
2025",N/A
"ODT-5-C-0010 P00071: Elizabeth Contract Detention Facility – Elizabeth, NJ",https://www.ice.gov/doclib/foia/detFacContracts/ODT5C0010_P00071_ElizabethCDF.pdf,"Mar 24
2025",N/A
"EROIGSA-15-0006 P00034-P00037: Pine Prairie South Louisiana Correctional Center IGSA – Pine Prairie, LA",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA150006_P00034-37_SouthLouisiana_PinePrairieLA.pdf,"Mar 24
2025",N/A
"EROIGSA-14-0001 P00038-P00041: Otero County Processing Center IGSA – Chaparral, NM",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA140001_P00038-41_OteroCoCntr_ChaparralNM.pdf,"Mar 24
2025",N/A
"EROIGSA-12-0004 P00010-P00011: Strafford County Corrections IGSA – Dover, NH",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA120004_P00010-11_StraffordCoCorr_DoverNH.pdf,"Mar 24
2025",N/A
"DROIGSA-09-0021 P00015: Cabarrus County Jail IGSA – Concord, NC",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA090021_P00015_CabarrusCoJail_ConcordNC.pdf,"Mar 24
2025",N/A
"DROIGSA-09-0004 P00014: Garvin County Detention Center IGSA – Pauls Valley, OK",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA090004_P00014_GarvinDetCntr_PaulsValleyOK.pdf,"Mar 24
2025",N/A
"DROIGSA-08-0040 P00015: Plymouth County Correctional Facility IGSA – Plymouth, MA",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA080040_P00015_PlymouthCo.pdf,"Mar 24
2025",N/A
"DROIGSA-07-0029 P00053: Polk County Adult Detention Facility IGSA – Livingston, TX",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA070029_P00053_PolkCoLivingstonTX.pdf,"Mar 24
2025",N/A
"70CDCR19DIG000010 P00014-P00016: Winn Correctional Center IGSA – Winnfield, LA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000010_P00014-16_WinnFacilityWinnfieldL.pdf,"Mar 24
2025",N/A
"DROIGSA-07-0017 P00021-P00022: Glades County – Moore Haven, FL",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA070017_P00021-22_GladesCoMooreHavenFL.pdf,"Mar 24
2025",N/A
"DROIGSA-07-0015 P00052-P00053: Alexandria Staging Facility IGSA – Jena, LA",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA-07-0015_P00052-53.pdf,"Mar 24
2025",N/A
"DROIGSA-07-0006 P00008: Gaston County IGSA – Gastonia, NC",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA070006_P00008_GastonCo_GastoniaNC.pdf,"Mar 24
2025",N/A
"ACD-99-6063 P00010: Lincoln County IGSA – Troy, MD",https://www.ice.gov/doclib/foia/detFacContracts/ACD996063_P00010_LincolnCo_IGSA_TroyMD.pdf,"Mar 24
2025",N/A
"ACD-2-H-1005 P00008: Kandiyohi County IGSA – Willmar, MN",https://www.ice.gov/doclib/foia/detFacContracts/ACD2H1005_P00008_KandiyohiCo_IGSA_WillmarMN.pdf,"Mar 24
2025",N/A
"70CDCR24DIG000021 BASE-P00001: Prairieland Detention Center (Alvarado City) IGSA – Alvarado, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR24DIG000021_BASE-P00001_PrairielandDetCntr_IGSA_AlvaradoTX.pdf,"Mar 24
2025",N/A
"70CDCR24DIG000019 BASE: Garvin County Detention Center IGSA – Pauls Valley, OK",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR24DIG000019_BASE_GarvinCoDetCntr_IGSA_PaulsValleyOK.pdf,"Mar 24
2025",N/A
"70CDCR24DIG000018 BASE-P00001: Karnes County Residential Center IGSA – Karnes City, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR24DIG000018_BASE-P00001_KarnesCoResidentialCntr_IGSA_KarnesCityTX.pdf,"Mar 24
2025",N/A
"70CDCR21DIG000012 P00014-P00016: Moshannon Valley Processing Center - Philipsburg, PA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR21DIG000012_P00014-16_MoshannonValleyPC_PA.pdf,"Mar 24
2025",N/A
"70CDCR18DIG000013 P00032-P00035: Joe Corley Detention (Montgomery County) IGSA – Conroe, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR18DIG000013_P00032-35_JoeCorleyDet_IGSA_ConroeTX.pdf,"Mar 24
2025",N/A
"70CDCR20D00000004 P00021: Florence SPC – Florence, AZ",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000004_P00021_FlorenceSPC.pdf,"Mar 24
2025",N/A
"70CDCR19DIG000009 P00035-P00040: Torrance County IGSA – Estancia, NM",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000009_P00035-40_TorranceCo_EstanciaNM.pdf,"Mar 24
2025",N/A
"70CDCR19DIG000008 P00019-P00021: San Luis Regional Detention Center IGSA – San Luis, AZ",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000008_P00019-21_SanLuisDetCtr.pdf,"Mar 24
2025",N/A
"70CDCR19DIG000006 P00014-P00015 Richwood Town IGSA – Richwood, LA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000006_P00014-15_RichwoodTown.pdf,"Mar 24
2025",N/A
"70CDCR19DIG000005 P00015-P00016: Jackson Parish IGSA – Jonesboro, LA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000005_P00015-16_JacksonParishIGSA_JonesboroLA.pdf,"Mar 24
2025",N/A
"70CDCR19DIG000002 P00004-P00005: Nye County Detention Center – Tonopah, NV",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000002_P00004-5_NyeCoDetCnt.pdf,"Mar 24
2025",N/A
"Directive: 19010.3 Body Worn Camera - Feb. 19, 2025",https://www.ice.gov/doclib/foia/policy/19010.3.pdf,"Mar 20
2025",N/A
"Port Isabel SPC – Jun. 11-13, 2024",https://www.ice.gov/doclib/foia/prea_audit/portIsabel_SPC_Jun11-13_2024.pdf,"Mar 19
2025",N/A
"2025 Adams County Detention Center, Natchez, MS - Jan. 14-16, 2025",https://www.ice.gov/doclib/foia/odo-compliance-inspections/adamsCoDetCntr_NatchezMS_Jan14-16_2025.pdf,"Mar 13
2025",N/A
"2025 Clinton County Correctional Facility, McElhatten, PA - Jan. 14-16, 2025",https://www.ice.gov/doclib/foia/odo-compliance-inspections/clintonCoCorrFac_McElhattenPA_Jan14-16_2025.pdf,"Mar 12
2025",N/A
"2025 Imperial Regional Detention Facility, Calexico, CA - Jan. 14-16, 2025",https://www.ice.gov/doclib/foia/odo-compliance-inspections/imperialRegDetFac_CalexicoCA_Jan14-16_2025.pdf,"Mar 10
2025",N/A
"2025 Winn Compliance Center, Winnfield, LA - Jan. 14-16, 2025",https://www.ice.gov/doclib/foia/odo-compliance-inspections/winnCorrCntr_WinnfieldLA_Jan14-16_2025.pdf,"Mar 10
2025",N/A
"2025 Cental Louisiana ICE Processing Center, Jena, LA - Jan. 7-9, 2025",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2025-CentralLouisianaIPC-JenaLA-January.pdf,"Mar 07
2025",N/A
"DROIGSA-09-0038 P00025: Baker County Sheriff's Department IGSA – MacClenny, FL",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA090038_P00025_BakerCoSheriffDept.pdf,"Mar 06
2025",N/A
"HSCEDM-14-D-00002 P00036-P00037: Krome SPC – Miami, FL",https://www.ice.gov/doclib/foia/detFacContracts/HSCEDM-14-D-00002_P00036-37_KromeSPC.pdf,"Mar 06
2025",N/A
"70CDCR22D00000012 P00010: El Paso SPC – El Paso, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR22D00000012_P00010_ElPasoSPC.pdf,"Mar 06
2025",N/A
"ODT-5-C-0010 P00067-P00070: Elizabeth Contract Detention Facility – Elizabeth, NJ",https://www.ice.gov/doclib/foia/detFacContracts/ODT5C0010_P00067-70_ElizabethCDF.pdf,"Mar 06
2025",N/A
"HSCEDM-15-D-00015 P00048: Northwest ICE Processing Center (NWIPC) - Tacoma, WA",https://www.ice.gov/doclib/foia/detFacContracts/HSCEDM15D00015_P00048_NWIPC_TacomaWA.pdf,"Mar 06
2025",N/A
"HSCEDM-15-D-00002 P00056-P00058: Buffalo Service Processing Center – Batavia, NY",https://www.ice.gov/doclib/foia/detFacContracts/HSCEDM-15-D-00002_P00057-58_Batavia.pdf,"Mar 06
2025",N/A
"70CDCR20D00000007 P00021: Otay Mesa CDF - San Diego, CA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000007_P00021_OtayMesaCDF_SanDiegoCA.pdf,"Mar 06
2025",N/A
"DROIGSA-08-0013 P00015: Chase County IGSA – Cottonwood Falls, KS",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA080013_P00015_ChaseCo_CottonwoodFallsKS.pdf,"Mar 06
2025",N/A
"70CDCR22D00000002 P00020-P00021: Port Isabel SPC (NEW) IGSA – Los Fresnos, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR22D00000002_P00020-P00021_PortIsabel.pdf,"Mar 06
2025",N/A
"70CDCR22D00000001 P00012-P000016: Denver CDF – Aurora, CO",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR22D00000001_P00012-16_DenverCDF_AuroraCO.pdf,"Mar 06
2025",N/A
"70CDCR20D00000014 P00021: Houston Contract Detention Facility (CDF) - Houston, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000014_P00021_HoustonCDF.pdf,"Mar 06
2025",N/A
"70CDCR20D00000012 P00018-P00020: South Texas ICE Processing Center - Pearsall, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000012_P00018-20_STIPC_PearsallTX.pdf,"Mar 06
2025",N/A
"70CDCR20D00000009 P00020-P00021: Adelanto Detention Facility – Adelanto, CA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000009_P00020-21_AdelantoDetFac_AdelantoCA.pdf,"Mar 06
2025",N/A
"2025 Rio Grande Detention Center, Laredo, TX - Jan. 7-9, 2025",https://www.ice.gov/doclib/foia/odo-compliance-inspections/rioGrandeDetCntr_LaredoTX_Jan7-9_2025.pdf,"Mar 04
2025",N/A
11005.4 Interim Guidance on Civil Immigration Enforcement Actions Involving Current or Potential Beneficiaries of Victim-Based Immigration Benefits,https://www.ice.gov/doclib/foia/policy/11005.4.pdf,"Mar 03
2025",N/A
"Directive: 19010.2 Body Worn Camera - Nov. 17, 2023",https://www.ice.gov/doclib/foia/policy/19010.2.pdf,"Feb 27
2025",N/A
"Handbook: ICE Air Operations, ERO 11500.1 Edition 1.0 - Sep. 1, 2015",https://www.ice.gov/doclib/foia/policy/iceAirOpsHandbookEd1_09012015.pdf,"Feb 19
2025",N/A
"Handbook: ICE Air Operations, ERO 11500.1 Edition 2.0 - Feb. 20, 2024",https://www.ice.gov/doclib/foia/policy/iceAirOpsHandbookEd2_02202024.pdf,"Feb 19
2025",N/A
"Memo: Suspension of the 287(g) Program Advisory Board - Jan. 30, 2025",https://www.ice.gov/doclib/foia/policy/Suspension287gProgramAdvisoryBoard.pdf,"Feb 18
2025",N/A
Directive: 5004.3 Stays of Removal and Private Immigration Bills,https://www.ice.gov/doclib/foia/policy/5004.3.pdf,"Feb 18
2025",N/A
"Memo: Common Sense Enforcement Actions in or Near Protected Areas - Jan. 31, 2025",https://www.ice.gov/doclib/foia/policy/CommonSenseEnforcementActInNearProtectedAreas.pdf,"Feb 18
2025",N/A
"2025 Joe Corley Processing Center, Conroe, TX - Dec. 17-19, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/JoeCorleyProCntr_ConroeTX_Dec17-19_2024.pdf,"Feb 14
2025",N/A
"2025 Farmville Detention Center, Farmville, VA - Dec. 17-19, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/FarmvilleDetCnt_FarmvilleVA_%20Dec17-19_%202024.pdf,"Feb 14
2025",N/A
"2025 Broward Transitional Center, Pompano Beach, FL - Dec. 17-19, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/browardTransCntr_PompanoBeachFL_Dec17-19_2024.pdf,"Feb 13
2025",N/A
"2025 Prairieland Detention Facility, Alvarado, TX - Dec. 17-19, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/prairielandDetFac_AlvaradoTX_Dec17-19_2024.pdf,"Feb 12
2025",N/A
"2025 T. Don Hutto Residential Center, Taylor, TX - Dec. 17-19, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/tDonHuttoResCntr_TaylorTX_Dec17-19_2024.pdf,"Feb 11
2025",N/A
"2025 Alan Parish Public Safety Complex, Oberlin, LA - Dec. 10-12, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2025-AllenParishPSC-OberlinLA-December.pdf,"Feb 07
2025",N/A
"2025 Jackson Parish Correctional Center, Jonesboro, LA - Dec. 10-12, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2025-JacksonParishCC-JonesboroLA-December.pdf,"Feb 07
2025",N/A
"2025 Orange County Jail (NY), Goshen, NY - Dec. 10-12, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2025-OrangeCountyJail-GoshenNY-December.pdf,"Feb 07
2025",N/A
"IAH Secure Adult Facility (Polk) – Jun. 11 - 13, 2024",https://www.ice.gov/doclib/foia/prea_audit/iahSecureAdultFacPolk_Jun11-13_2024.pdf,"Feb 05
2025",N/A
"2025 Bluebonnet Detention Facility, Anson, TX - Dec. 10-12, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/bluebonnetDetFac_AnsonTX_Dec10-12_2024.pdf,"Jan 29
2025",N/A
"2025 Collier County Naples Jail Center, Naples, FL - Dec. 3-5, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/collierCoNaplesJailCntr_NaplesFL_Dec3-5_2024.pdf,"Jan 29
2025",N/A
"2025 CCA Florence Correctional Center, Florence, AZ - Dec. 10-12, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/ccaFlorenceCorrCntr_FlorenceAZ_Dec10-12_2024.pdf,"Jan 29
2025",N/A
"Houston Contract Detention Facility – Apr. 9-11, 2024",https://www.ice.gov/doclib/foia/prea_audit/houstonCDF_Apr9-11_2024.pdf,"Jan 24
2025",N/A
"Buffalo (Batavia) Service Processing Center – May 21–23, 2024",https://www.ice.gov/doclib/foia/prea_audit/BuffaloBataviaSPC_May21-23_2024.pdf,"Jan 24
2025",N/A
"Central Louisiana ICE Processing Center – Apr. 30 – May 2, 2024",https://www.ice.gov/doclib/foia/prea_audit/centralLouisianaIPC_Apr30-May2_2024.pdf,"Jan 24
2025",N/A
"Directive: 11072.3 Civil Immigration Enforcement Actions Inside Courthouses (Jan. 21, 2025)",https://www.ice.gov/doclib/foia/policy/11072.3_CivilImmEnfActionsCourthouses_01.21.2025.pdf,"Jan 22
2025",N/A
"2025 Elizabeth Contract Detention Facility, Elizabeth, NJ - Dec. 3-5, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/elizabethCDF_ElizabethNJ_Dec3-5_2024.pdf,"Jan 21
2025",N/A
"Seneca County Jail – Mar. 5–7, 2024",https://www.ice.gov/doclib/foia/prea_audit/senecaCoJail_Mar5-7_2024.pdf,"Jan 10
2025",N/A
"2025 River Correctional Center, Ferriday, LA - Nov. 19-21, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/riverCorrCntr_FerridayLA_Nov19-21_2024.pdf,"Jan 10
2025",N/A
"2025 Plymouth County Correctional Facility, Plymouth, MA - Nov. 19-21, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/plymouthCoCorrFac_PlymouthMA_Nov19-21_2024.pdf,"Dec 30
2024",N/A
"2025 Montgomery ICE Processing Center, Conroe, TX - Dec. 3-5, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/montgomeryIPC_ConroeTX_Dec3-5_2024.pdf,"Dec 30
2024",N/A
"70CDCR22D00000002 P00017-P00019: Port Isabel SPC (NEW) IGSA – Los Fresnos, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR22D00000002_P00017-P00019.pdf,"Dec 20
2024",N/A
"70CDCR24D00000009 BASE-P00002: Krome SPC IGSA – Miami, FL",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR24D00000009_BASE-P00002.pdf,"Dec 20
2024",N/A
"70CDCR24DIG000003 P00002: Caroline County IGSA – Bowling Green, VA",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR24DIG000003_P00002.pdf,"Dec 20
2024",N/A
"70CDCR24DIG000004 BASE: Kay County IGSA – Newkirk, OK",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR24DIG000004_BASE.pdf,"Dec 20
2024",N/A
"DROIGSA-07-0015 P00050-P00051: Alexandria Staging Facility IGSA – Jena, LA",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA-07-0015_P00050-P00051.pdf,"Dec 20
2024",N/A
"EROIGSA-17-0003 P00022-P00023: Cibola County Correctional Center IGSA – Milan, NM",https://www.ice.gov/doclib/foia/detFacContracts/EROIGSA-17-0003_P00022-P00023.pdf,"Dec 20
2024",N/A
"70CDCR19DIG000016 P00020-P00022: Adams County Correctional Center IGSA - Natchez, MS",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000016_P00020-P00022.pdf,"Dec 20
2024",N/A
"70CDCR19DIG000017 P00034-P00036: Jones County (Bluebonnet Detention Facility) IGSA – Anson, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR19DIG000017_P00034-P00036.pdf,"Dec 20
2024",N/A
"2025 Richwood Correctional Center, Monroe, LA - Nov. 5-7, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/richwoodCorrCntr_MonroeLA_Nov5-7_2024.pdf,"Dec 16
2024",N/A
"2025 Washoe County Jail, Reno, NV - Nov. 5-7, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/washoeCoJail_RenoNV_Nov5-7_2024.pdf,"Dec 13
2024",N/A
"2025 Eloy Federal Contract Facility, Eloy, AZ - Oct. 29-31, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/eloyFedCDF_EloyAZ_Oct29-31_2024.pdf,"Dec 12
2024",N/A
"2025 Buffalo (Batavia) Service Processing Center, Batavia, NY - Oct. 29-31, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/buffaloSPC_BataviaNY_Oct29-31_2024.pdf,"Dec 12
2024",N/A
"2025 Boone County Jail, Burlington, KY - Nov. 19-21, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/booneCoJail_BurlingtonKY_Nov19-21_2024.pdf,"Dec 12
2024",N/A
FY 2024 FOIA Appeals Log,https://www.ice.gov/doclib/foia/icefoialogs/FY2024_FOIA_AppealsLog.xlsx,"Dec 11
2024",N/A
2024-10 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2024-10_FOIA_Log.xlsx,"Dec 11
2024",N/A
2024-09 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2024-09_FOIA_Log.xlsx,"Dec 11
2024",N/A
"2025 Seneca County Jail, Tiffin, OH - Oct. 29-31, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/senecaCoJail_TiffinOH_Oct29-31_2024.pdf,"Dec 09
2024",N/A
"2025 Otay Mesa Detention Center (San Diego CDF), San Diego, CA - Nov. 5-7, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/otayMesaDetCntr_SanDiegoCA_Nov5-7_2024.pdf,"Dec 09
2024",N/A
"2025 Baker County Sheriff’s Office, Macclenny, FL - Oct. 22-24, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/bakerCoSheriffsOffice_MacclennyFL_Oct22-24_2024.pdf,"Dec 09
2024",N/A
"2025 Pottawattamie County Jail, Council Bluffs, IA - Oct. 22-24, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2025-PottawattamieCountyJail-CouncilBluffsIA-Oct2024.pdf,"Nov 27
2024",N/A
"2025 Otero County Processing Center, Chaparral, NM - Nov. 5-7, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2025oterocountyprocessingcenter-chaparral-nm-nov5-7-2024.pdf,"Nov 26
2024",N/A
"2025 Torrance County Detention Facility, Estancia, NM - Oct. 22-24, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/torranceCoDetFac_EstanciaNM_Oct22-24_2024.pdf,"Nov 21
2024",N/A
"2024 Madison County Jail, Canton, MS - Sep. 24-26, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/madisonCoJail_CantonMS_Sep24-26_2024.pdf,"Nov 21
2024",N/A
"2024 Knox County Detention Facility, Knoxville, TN - Sep. 24-26, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/knoxCoDetFac_KnoxvilleTN_Sep24-26_2024.pdf,"Nov 21
2024",N/A
"HSCEDM-14-D-00002 P00034-P00035: Krome SPC – Miami, FL",https://www.ice.gov/doclib/foia/detFacContracts/511-HSCEDM-14-D-00002_P00034-P00035_KromeSPC.pdf,"Nov 20
2024",N/A
"70CDCR20D00000004 P00017-P00020: Florence SPC – Florence, AZ",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000004_P00017-P00020_FlorenceSPC.pdf,"Nov 20
2024",N/A
"70CDCR20D00000013 P00015-P00016: T. Don Hutto Correctional Center CDF – Taylor, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR20D00000013_P00015-P00016_TDonHutto.pdf,"Nov 20
2024",N/A
"70CDCR22D0000012 P00009: El Paso SPC – El Paso, TX",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR22D00000012_P00009_ElPasoSPC.pdf,"Nov 20
2024",N/A
"70CDCR23C00000001 P00014-P00017: GITMO – Guantanamo, CU",https://www.ice.gov/doclib/foia/detFacContracts/70CDCR23C00000001_P00014-P00017_GITMO.pdf,"Nov 20
2024",N/A
"DROIGSA-06-00005 Updated IGSA P00056-P00057: Stewart County IGSA – Lumpkin, GA",https://www.ice.gov/doclib/foia/detFacContracts/DROIGSA-06-00005_UpdatedIGSAP00056-P00057.pdf,"Nov 20
2024",N/A
"2024 Pinellas County Jail, Clearwater, FL - Sep. 24-26, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/pinellasCoJail_ClearwaterFL_Sep24-26_2024.pdf,"Nov 20
2024",N/A
"2024 South Central Regional Jail, Charleston, WV - Sep. 24-26, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/southCentralRegJail_CharlestonWV_Sep24-26_2024.pdf,"Nov 20
2024",N/A
"2024 Limestone County Detention Center, Groesbeck, TX - Sep. 24-26, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/limestoneCoDetCntr_GroesbeckTX_Sep24-26_2024.pdf,"Nov 20
2024",N/A
"2024 San Luis Regional Detention Center, San Luis, AZ - Sep. 24-26, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/sanLuisRegDetCntr_SanLuis_AZ_Sep24-26_2024.pdf,"Nov 19
2024",N/A
"2024 Salt Lake County Metro Jail, Salt Lake City, UT - Sep. 24-26, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/saltLakeCoMetroJail_SaltLakeCityUT_Sep24-26_2024.pdf,"Nov 18
2024",N/A
"2024 Karnes County Immigration Processing Center, Karnes City, TX - Sep. 17-19, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/karnesCoIPC_KarnesCityTX_Sep17-19_2024.pdf,"Nov 14
2024",N/A
"2024 Baldwin County Correctional Center, Bay Minette, AL - Sep. 24-26, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/baldwinCoCorrCntr_BayMinetteAL_Sep24-26_2024.pdf,"Nov 14
2024",N/A
