count,name
5,Eagle Mills
82,Fallstown
8,Iredell County-New Hope
14,Olin
17,Sharpesburg
86,Iredell County-Shiloh
322,Statesville
15,Turnersburg
9,Union Grove
5,Barkers Creek
5,Canada
5,Caney Fork
9,Cashiers
64,Cullowhee
14,Dillsboro
12,Greens Creek
11,Hamburg
3,Mountain
27,Qualla
10,Jackson County-River
12,Savannah
16,Scott Creek
55,Sylva
22,Webster
64,Banner
19,Bentonville
23,Beulah
65,Boon Hill
358,Clayton
257,Johnston County-Cleveland
70,Elevation
71,Ingrams
34,Meadow
69,Micro
124,O'Neals
97,Pine Level
169,Johnston County-Pleasant Grove
245,Selma
295,Smithfield
160,Wilders
79,Wilson Mills
1,"Township 1, White Oak"
4,"Township 2, Pollocksville"
2,"Township 3, Trenton"
1,"Township 4, Cypress Creek"
2,"Township 5, Tuckahoe"
1,"Township 6, Chinquapin"
4,"Township 7, Beaver Creek"
76,"Township 1, Greenwood"
150,"Township 2, Jonesboro"
56,"Township 3, Cape Fear"
38,"Township 4, Deep River"
117,"Township 5, East Sanford"
317,"Township 6, West Sanford"
79,"Township 7, Pocket"
18,Contentnea Neck
20,Falling Creek
16,Institute
51,Kinston
37,Moseley Hall
15,Lenoir County-Neuse
14,Pink Hill
3,Sand Hill
3,Southwest
39,Trent
11,Lenoir County-Vance
9,Woodington
49,Catawba Springs
31,Howards Creek
87,Ironton
109,Lincolnton
7,North Brook
3,Brackett
10,Crooked Creek
18,Dysartsville
18,Glenwood
13,Higgins
126,Marion
16,Montford Cove
21,Nebo
14,North Cove
14,Old Fort
6,Burningtown
16,Cartoogechaye
15,Cowee
18,Ellijay
1,Flats
98,Macon County-Franklin
13,Highlands
19,Millshoal
0,Macon County-Nantahala
20,Smithbridge
3,Sugarfork
2,"Township 1, North Marshall"
1,"Township 1, South Marshall"
1,"Township 2, Laurel"
2,"Township 3, Mars Hill"
2,"Township 4, Beech Glenn"
1,"Township 5, Walnut"
0,"Township 6, Hot Springs"
0,"Township 7, Ebbs Chapel"
0,"Township 8, Spring Creek"
0,"Township 9, Sandy Mush"
1,"Township 10, Grapevine"
0,"Township 11, Revere-Rice Cove"
8,Beargrass
10,Martin County-Cross Roads
2,Goose Nest
5,Martin County-Griffins
4,Hamilton
9,Jamesville
2,Poplar Point
22,Robersonville
5,Martin County-Williams
35,Williamston
"19,383","Township 1, Charlotte"
83,"Township 2, Berryhill"
247,"Township 3, Steele Creek"
214,"Township 5, Providence"
511,"Township 6, Clear Creek"
163,"Township 7, Crab Orchard"
35,"Township 8, Mallard Creek"
158,"Township 9, Deweese"
181,"Township 10, Lemley"
126,"Township 11, Long Creek"
136,"Township 12, Paw Creek"
563,"Township 13, Morning Star"
241,"Township 14, Pineville"
193,"Township 15, Huntersville"
2,Bakersville
0,Bradshaw
1,Cane Creek
1,Fork Mountain-Little Rock Creek
43,Mitchell County-Grassy Creek
1,Harrell
0,Poplar
0,Red Hill
2,Mitchell County-Snow Creek
108,Biscoe
3,Cheek Creek
2,Eldorado
2,Montgomery County-Little River
4,Mount Gilead
2,Ophir
2,Pee Dee
19,Rocky Springs
13,Star
19,Troy
3,Uwharrie
17,"Township 1, Carthage"
22,"Township 2, Bensalem"
32,"Township 3, Sheffield"
16,"Township 4, Ritter"
3,"Township 5, Deep River"
14,"Township 6, Greenwood"
37,"Township 7, McNeill"
94,"Township 8, Sandhills"
48,"Township 9, Mineral Springs"
14,"Township 10, Little River"
58,Bailey
4,Castalia
13,Coopers
48,Dry Wells
32,Ferrells
6,Nash County-Griffins
31,Nash County-Jackson
29,Mannings
26,Nashville
4,North Whitakers
34,Oak Level
12,Red Oak
74,Rocky Mount
12,South Whitakers
129,Stony Creek
194,New Hanover County-Cape Fear
167,Federal Point
204,Harnett
107,Masonboro
"1,058",Wilmington
3,Gaston
0,Northampton County-Jackson
9,Kirby
1,Oconeechee
1,Pleasant Hill
11,Rich Square
4,Northampton County-Roanoke
3,Seaboard
6,Wiccacanee
13,Camp Lejeune
0,Hofmann Forest
151,Jacksonville
57,Richlands
21,Stump Sound
14,Swansboro
51,Onslow County-White Oak
31,Bingham
12,Orange County-Cedar Grove
545,Chapel Hill
35,Cheeks
75,Eno
81,Hillsborough
9,Orange County-Little River
5,Pamlico County-Township 1
0,Pamlico County-Township 2
0,Pamlico County-Township 3
0,Township 4
0,Pamlico County-Township 5
46,Elizabeth City
27,Mount Hermon
11,Newland
36,Nixonton
33,Pasquotank County-Providence
7,Pasquotank County-Salem
39,Burgaw
2,Canetuck
4,Caswell
15,Pender County-Columbia
14,Grady
10,Holly
15,Long Creek
49,Rocky Point
44,Topsail
45,Pender County-Union
2,Belvidere
1,Perquimans County-Bethel
1,Hertford
1,Perquimans County-New Hope
1,Parkville
11,Allensville
6,Bushy Fork
1,Cunningham
28,Flat River
8,Holloway
6,Mount Tirzah
6,Olive Hill
111,Roxboro
6,Woodsdale
41,Arthur
16,Ayden
73,Pitt County-Belvoir
15,Pitt County-Bethel
13,Carolina
31,Chicod
25,Falkland
4,Farmville
0,Fountain
312,Greenville
22,Grifton
59,Grimesland
56,Pactolus
4,Pitt County-Swift Creek
184,Winterville
16,Columbus
4,Cooper Gap
8,Green Creek
2,Saluda
1,Tryon
4,Polk County-White Oak
327,Asheboro
18,Back Creek
1,Brower
35,Randolph County-Cedar Grove
15,Coleridge
36,Randolph County-Columbia
5,Randolph County-Concord
65,Franklinville
25,Grant
18,Level Cross
19,Liberty
2,Randolph County-New Hope
28,New Market
1,Randolph County-Pleasant Grove
11,Randolph County-Providence
70,Randleman
8,Randolph County-Richland
14,Tabernacle
110,Trinity
11,Randolph County-Union
29,Richmond County-Beaverdam
4,Black Jack
54,Richmond County-Marks Creek
28,Mineral Springs
97,Rockingham
1,Steeles
50,Wolf Pit
3,Alfordsville
67,Back Swamp
66,Britts
6,Burnt Swamp
49,East Howellsville
16,Fairmont
4,Gaddys
72,Lumber Bridge
460,Lumberton
6,Maxton
13,Orrum
53,Parkton
13,Pembroke
37,Philadelphus
40,Raft Swamp
123,Red Springs
109,Rennert
4,Rowland
70,Saddletree
288,St. Pauls
46,Shannon
18,Smiths
32,Robeson County-Smyrna
5,Sterlings
3,Thompson
6,Robeson County-Union
70,West Howellsville
3,Whitehouse
126,Wisharts
20,Huntsville
86,Leaksville
22,Rockingham County-Madison
31,Mayo
11,New Bethel
7,Price
84,Reidsville
14,Ruffin
17,Simpsonville
35,Wentworth
19,Williamsburg
107,Atwell
203,China Grove
8,Rowan County-Cleveland
157,Rowan County-Franklin
22,Gold Hill
47,Litaker
179,Locke
5,Rowan County-Morgan
1,Mount Ulla
38,Rowan County-Providence
325,Salisbury
6,Scotch Irish
17,Steele
11,Unity
0,Camp Creek
1,Chimney Rock
8,Colfax
66,Cool Spring
0,Duncans Creek
3,Gilkey
1,Golden Valley
5,Green Hill
28,High Shoals
7,Logan Store
1,Rutherford County-Morgan
27,Rutherfordton
17,Sulphur Springs
3,Rutherford County-Union
54,Sampson County-Belvoir
54,Dismal
23,Sampson County-Franklin
59,Halls
42,Herring
48,Honeycutt
47,Lisbon
64,Little Coharie
21,McDaniels
43,Mingo
23,Newton Grove
282,North Clinton
43,Piney Grove
58,Plain View
173,South Clinton
23,South River
33,Taylors Bridge
17,Turkey
20,Westbrook
6,Laurel Hill
10,Spring Hill
35,Stewartsville
10,Williamson
14,Almond
9,Big Lick
28,Stanly County-Center
7,Endy
52,Furr
4,Stanly County-Harris
46,North Albemarle
2,Ridenhour
30,South Albemarle
12,Tyson
2,Beaver Island
2,Big Creek
1,Danbury
2,Meadows
2,Peters Creek
1,Quaker Gap
3,Sauratown
1,Stokes County-Snow Creek
25,Yadkin
16,Bryan
90,Dobson
11,Eldora
67,Elkin
10,Surry County-Franklin
2,Long Hill
33,Marsh
149,Mount Airy
2,Pilot
20,Rockford
2,Shoals
0,Siloam
7,South Westfield
38,Surry County-Stewarts Creek
12,Westfield
49,Charleston
0,Forneys Creek
6,Swain County-Nantahala
13,Boyd
31,Brevard
9,Catheys Creek
15,Dunns Rock
5,Eastatoe
0,Gloucester
4,Hogback
10,Transylvania County-Little River
1,Alligator
5,Tyrrell County-Columbia
1,Gum Neck
1,Tyrrell County-Scuppernong
0,Tyrrell County-South Fork
126,Buford
208,Goose Creek
30,Union County-Jackson
25,Lanes Creek
66,Marshville
788,Union County-Monroe
30,New Salem
169,Sandy Ridge
466,Union County-Vance
15,Dabney
178,Henderson
18,Kittrell
13,Middleburg
35,Vance County-Sandy Creek
7,Townsville
3,Watkins
17,Williamsboro
105,Bartons Creek
13,Wake County-Buckhorn
783,Cary
413,Cedar Fork
123,Holly Springs
610,House Creek
398,Leesville
131,Wake County-Little River
274,Wake County-Marks Creek
114,Meredith
315,Middle Creek
"1,308",Wake County-Neuse
33,New Light
363,Panther Branch
"1,812",Raleigh
"1,105",St. Marys
"1,684",St. Matthews
604,Wake County-Swift Creek
517,Wake Forest
280,Wake County-White Oak
3,Warren County-Fishing Creek
1,Warren County-Fork
3,Hawtree
1,Judkins
1,Nutbush
1,Warren County-River
1,Warren County-Roanoke
5,Warren County-Sandy Creek
3,Shocco
3,Sixpound
3,Smith Creek
11,Warrenton
2,Lees Mill
10,Plymouth
6,Washington County-Scuppernong
1,Skinnersville
1,Bald Mountain
2,Watauga County-Beaverdam
3,Blowing Rock
9,Watauga County-Blue Ridge
21,Watauga County-Boone
11,Brushy Fork
6,Cove Creek
1,Watauga County-Elk
3,Laurel Creek
6,Meat Camp
26,New River
0,Watauga County-North Fork
3,Shawneehaw
2,Stony Fork
10,Watauga
580,Brogden
51,Buck Swamp
194,Wayne County-Fork
403,Goldsboro
114,Grantham
14,Great Swamp
205,Indian Springs
20,Nahunta
159,Wayne County-New Hope
19,Pikeville
72,Saulston
231,Wayne County-Stoney Creek
3,Wilkes County-Antioch
0,Beaver Creek
4,Boomer
0,Brushy Mountain
39,Edwards
0,Wilkes County-Elk
2,Jobs Cabin
5,Lewis Fork
6,Lovelace
6,Moravian Falls
48,Wilkes County-Mulberry
3,New Castle
66,North Wilkesboro
60,Reddies River
41,Wilkes County-Rock Creek
7,Somers
2,Stanton
11,Traphill
5,Wilkes County-Union
3,Wilkes County-Walnut Grove
80,Wilkesboro
30,Black Creek
14,Wilson County-Cross Roads
30,Gardners
29,Wilson County-Old Fields
6,Saratoga
14,Springhill
12,Stantonsburg
25,Taylors
15,Toisnot
344,Wilson
27,Boonville
22,Deep Creek
4,East Bend
17,Forbush
11,North Buck Shoals
5,North Fall Creek
28,North Knobs
48,North Liberty
6,South Buck Shoals
13,South Fall Creek
10,South Knobs
25,South Liberty
0,Brush Creek
23,Yancey County-Burnsville
9,Cane River
17,Yancey County-Crabtree
3,Egypt
2,Green Mountain
9,Jacks Creek
3,Pensacola
7,Price Creek
2,Ramseytown
12,South Toe
0,Beisigl
0,Adams County-Bucyrus
1,Adams County-Bucyrus
0,Cedar
0,Central Adams
0,Chandler
0,Clermont
1,Darling Springs
0,Duck Creek
0,East Adams
0,Gilstrap
0,Adams County-Haynes
5,Adams County-Hettinger
1,Adams County-Hettinger
0,Holden
1,Lightning Creek
0,Maine
0,Orange
7,Adams County-Reeder
2,Adams County-Reeder
0,Scott
0,South Fork
0,Taylor Butte
1,West Adams
0,Wolf Butte
0,Alta
0,Anderson
0,Ashtabula
0,Baldwin
0,Binghampton
0,Brimer
0,Cuba
0,Barnes County-Dazey
0,Barnes County-Dazey
0,Eckelson
0,Edna
0,Ellsbury
0,Fingal
0,Getchell
0,Grand Prairie
0,Green
0,Greenland
0,Hemen
0,Hobart
0,Kathryn
0,Lake Town
0,Leal
0,Barnes County-Litchville
0,Mansfield
0,Marsh
0,Meadow Lake
0,Minnie Lake
0,Nelson
0,Noltimier
0,Nome
0,Norma
0,Oakhill
0,Barnes County-Oriska
0,Barnes County-Oriska
0,Pierce
0,Pillsbury
0,Potter
0,Raritan
0,Barnes County-Rogers
0,Barnes County-Rogers
0,Rosebud
0,Sanborn
0,Barnes County-Sibley
0,Sibley Trail
0,Skandia
0,Spring Creek
0,Springvale
0,Barnes County-Stewart
0,Svea
0,Thordenskjold
0,Barnes County-Tower City
0,Uxbridge
0,Barnes County-Valley
2,Valley City
0,Weimer
0,Wimbledon
0,Albert
0,Arne
0,Aurora
0,Beaver
0,Brinsmade
0,Broe
0,Butte Valley
0,Benson County-East Fork
0,Eldon
0,Benson County-Esmond
0,Benson County-Esmond
0,Fort Totten
0,Hesper
0,Impark
0,Iowa
0,Irvine
0,Isabel
0,Benson County-Knox
0,Benson County-Knox
0,Lake Ibsen
0,Lallie
0,Lallie North
0,Benson County-Leeds
0,Benson County-Leeds
0,Lohnes
0,McClellan
0,Maddock
0,Minco
0,Benson County-Minnewaukan
0,Mission
0,Normania
0,North Viking
0,Benson County-Oberon
0,Benson County-Oberon
0,Pleasant Lake
0,Rich Valley
0,Riggin
0,Benson County-Rock
0,South Viking
0,Twin Lake
0,Twin Tree
0,Benson County-Warwick
0,Benson County-Warwick
0,West Antelope
0,West Bay
0,Wood Lake
0,Benson County-York
0,Benson County-York
0,Medora
0,North Billings
0,South Billings
0,Amity
0,Bottineau County-Antler
0,Bottineau County-Antler
0,Bentinck
0,Blaine
0,Bottineau
0,Brander
0,Cecil
0,Chatfield
0,Cordelia
0,Cut Bank
0,Dalen
0,Eidsvold
0,Elms
0,Elysian
0,Gardena
0,Haram
0,Hastings
0,Hoffman
0,Homen
0,Kane
0,Kramer
0,Landa
0,Bottineau County-Lansford
0,Bottineau County-Lansford
0,Lewis
0,Lordsburg
0,Maxbass
0,Mount Rose
0,Newborg
0,Newburg
0,Oak Creek
0,Oak Valley
0,Ostby
0,Overly
0,Peabody
0,Pickering
0,Renville
0,Richburg
0,Roland
0,Scandia
0,Scotia
0,Sergius
0,Sherman
0,Souris
0,Starbuck
0,Stone Creek
0,Tacoma
0,Wayne
0,Wellington
0,Westhope
0,Wheaton
0,Whitby
0,Whitteron
0,Willow City
0,Willow Vale
0,Adelaide
0,Amor
8,Bowman County-Bowman
1,Bowman County-Bowman
0,Boyesen
0,Buena Vista
0,Fischbein
0,Bowman County-Gascoyne
0,Bowman County-Gascoyne
0,Gem
0,Goldfield
0,Grainbelt
0,Grand River
0,Haley
0,Hart
0,Ladd
0,Langberg
0,Bowman County-Marion
0,Minnehaha
0,Nebo
0,Bowman County-Rhame
0,Bowman County-Rhame
0,Bowman County-Scranton
0,Bowman County-Scranton
0,Star
0,Stillwater
0,Sunny Slope
1,Talbot
0,West Bowman
0,Whiting
0,Battleview
0,Burke County-Bowbells
0,Burke County-Bowbells
0,Carter
0,Clayton
0,Cleary
0,Columbus
0,Colville
0,Dale
0,Dimond
0,Fay
0,Flaxton
0,Foothills
0,Forthun
0,Garness
0,Harmonious
0,Kandiyohi
0,Keller
0,Lakeview
0,Leaf Mountain
0,Lignite
0,Lucy
0,Minnesota
0,North Burke
0,North Star
0,Burke County-Portal
0,Burke County-Portal
0,Burke County-Powers Lake
0,Richland
0,Roseland
0,Short Creek
0,Soo
0,Thorson
0,Vale
0,Vanville
0,Ward
7,Apple Creek
151,Bismarck
0,Boyd
3,Burnt Creek-Riverview
0,Canfield
0,Christiania
0,Burleigh County-Clear Lake
0,Crofte
0,Cromwell
0,Driscoll
0,Ecklund
0,Estherville
0,Florence Lake
0,Francis
0,Ghylin
3,Gibbs
0,Glenview
0,Grass Lake
0,Harriet-Lein
6,Hay Creek
0,Hazel Grove
7,Burleigh County-Lincoln
12,Lincoln-Fort Rice
0,Logan
0,Long Lake
0,Lyman
0,McKenzie
0,Menoken
1,Missouri
0,Morton
0,Naughton
0,Painted Woods
0,Phoenix
0,Regan
0,Richmond
0,Rock Hill
0,Schrunk
0,Sibley Butte
0,Steiber
0,Sterling
0,Taft
0,Telfer
0,Thelma
0,Trygg
0,Wild Rose
0,Wilson
1,Burleigh County-Wilton
0,Burleigh County-Wing
0,Burleigh County-Wing
0,Addison
0,Alice
0,Cass County-Amenia
0,Cass County-Amenia
0,Argusville
0,Cass County-Arthur
0,Cass County-Arthur
0,Cass County-Ayr
0,Cass County-Ayr
0,Barnes
0,Bell
0,Cass County-Berlin
0,Briarwood
0,Cass County-Buffalo
0,Cass County-Buffalo
0,Cass County-Casselton
0,Cass County-Casselton
0,Clifton
0,Cornell
0,Cass County-Davenport
0,Cass County-Davenport
0,Dows
0,Durbin
0,Eldred
0,Empire
0,Cass County-Enderlin
0,Erie
0,Everest
476,Cass County-Fargo
0,Cass County-Fargo
1,Frontier
0,Cass County-Gardner
0,Cass County-Gardner
0,Gill
0,Cass County-Grandin
0,Gunkel
0,Harmony
0,Cass County-Harwood
0,Cass County-Harwood
0,Cass County-Highland
0,Hill
3,Horace
0,Howes
0,Cass County-Hunter
0,Cass County-Hunter
0,Kindred
0,Kinyon
0,Lake
0,Cass County-Leonard
0,Cass County-Leonard
0,Maple River
3,Cass County-Mapleton
1,Cass County-Mapleton
0,Noble
0,Normanna
0,North River
0,Oxbow
0,Cass County-Page
0,Cass County-Page
0,Pleasant
0,Pontiac
0,Prairie Rose
0,Raymond
2,Reed
1,Reile's Acres
0,Rich
0,Rochester
0,Rush River
4,Cass County-Stanley
0,Tower
0,Cass County-Tower City
0,Walburg
0,Warren
0,Watson
67,West Fargo
0,Wheatland
0,Wiser
0,Alma
0,Alsen
0,Cavalier County-Banner
0,Billings
0,Bruce
0,Byron
0,Calio
0,Calvin
0,Cypress
0,Dresden
0,Easby
0,East Alma
0,Cavalier County-Elgin
0,Fremont
0,Glenila
0,Gordon
0,Grey
0,Hannah
0,Cavalier County-Harvey
0,Hay
0,Henderson
0,Cavalier County-Hope
0,Huron
0,Cavalier County-Langdon
0,Cavalier County-Langdon
0,Linden
0,Loam
0,Loma
0,Manilla
0,Milton
0,Cavalier County-Minto
0,Montrose
0,Moscow
0,Mount Carmel
0,Munich
0,Cavalier County-Nekoma
0,Cavalier County-Nekoma
0,North Loma
0,North Olga
0,Osford
0,Cavalier County-Osnabrock
0,Cavalier County-Osnabrock
0,Perry
0,Cavalier County-Sarles
0,Seivert
0,South Dresden
0,South Olga
0,Storlie
0,Trier
0,Wales
0,Waterloo
0,West Hope
0,Ada
0,Albertha
0,Albion
0,Bear Creek
0,Clement
0,Divide
0,Elden
0,Dickey County-Ellendale
0,Dickey County-Ellendale
0,Dickey County-Elm
0,Forbes
0,Fullerton
0,German
0,Grand Valley
0,Dickey County-Hamburg
0,Hudson
0,James River Valley
0,Kent
0,Kentner
0,Keystone
0,Lorraine
0,Lovell
0,Ludden
0,Maple
0,Monango
0,Dickey County-Northwest
0,Oakes
0,Port Emma
0,Porter
0,Potsdam
0,Dickey County-Riverdale
0,Spring Valley
0,Dickey County-Valley
0,Van Meter
0,Whitestone
0,Wright
0,Yorktown
0,Young
0,Alexandria
0,Divide County-Ambrose
0,Divide County-Ambrose
0,Blooming Prairie
0,Blooming Valley
0,Border
0,Burg
0,Clinton
0,Coalfield
0,Crosby
0,Daneville
0,De Witt
0,Elkhorn
0,Fertile Valley
0,Fillmore
0,Fortuna
0,Frazier
0,Frederick
0,Garnet
0,Gooseneck
0,Divide County-Hawkeye
0,Hayland
0,Lincoln Valley
0,Long Creek
0,Mentor
0,Divide County-Noonan
0,Palmer
0,Plumer
0,Sioux Trail
0,Smoky Butte
0,Stoneview
0,Troy
0,Twin Butte
0,Upland
0,Westby
0,Writing Rock
0,Dodge
0,Dunn Center
0,Dunn County-Fort Berthold
0,Dunn County-Halliday
0,Dunn County-Halliday
0,Dunn County-Killdeer
0,Dunn County-Killdeer
4,South Dunn
0,Bush
0,Cherry Lake
0,Columbia
0,Colvin
0,Eddy
0,Freeborn
0,Gates
0,Grandfield
0,Eddy County-Hillsdale
0,Lake Washington
0,Munster
4,Eddy County-New Rockford
0,Eddy County-New Rockford
0,Paradise
0,Pleasant Prairie
0,Rosefield
0,Eddy County-Sheldon
0,Eddy County-Sheyenne
0,Superior
0,Tiffany
0,Braddock
0,Emmons County-Campbell
0,Hague
0,Hazelton
0,Emmons County-Linton
0,North Emmons
0,South Emmons
0,Strasburg
0,Birtsell
0,Bordulac
0,Bucephalia
0,Foster County-Carrington
0,Foster County-Carrington
0,Eastman
0,Estabrook
0,Florance
0,Foster County-Glenfield
0,Foster County-Glenfield
0,Grace City
0,Haven
0,Larrabee
0,Longview
0,Foster County-McHenry
0,Foster County-McHenry
0,McKinnon
0,Melville
0,Nordmore
0,Rolling Prairie
0,Foster County-Rose Hill
0,Wyard
0,Golden Valley County-Beach
0,Golden Valley County-Beach
0,Bullion
0,Delhi
0,East Golden Valley
0,Elk Creek
0,Elmwood
0,Garner
0,Golva
0,Henry
0,Lone Tree
0,North Golden Valley
0,Pearl
0,Saddle Butte
0,Sentinel
0,Sentinel Butte
0,South Golden Valley
0,Agnes
1,Allendale
0,Americus
0,Arvilla
0,Avon
0,Bentru
0,Blooming
5,Brenna
0,Chester
0,Elkmount
0,Elm Grove
0,Emerado
0,Fairfield
2,Falconer
0,Ferry
0,Grand Forks County-Gilby
0,Grand Forks County-Gilby
0,Grace
327,Grand Forks County-Grand Forks
3,Grand Forks County-Grand Forks
0,Hegton
0,Grand Forks County-Inkster
0,Grand Forks County-Inkster
0,Johnstown
0,Lakeville
2,Grand Forks County-Larimore
0,Grand Forks County-Larimore
0,Levant
0,Lind
0,Logan Center
0,Loretta
0,Manvel
0,Mekinock
0,Grand Forks County-Michigan
0,Moraine
0,Grand Forks County-Niagara
0,Grand Forks County-Niagara
0,Grand Forks County-Northwood
0,Grand Forks County-Northwood
0,Oakville
0,Pleasant View
0,Plymouth
0,Grand Forks County-Reynolds
2,Rye
0,Strabane
0,Thompson
0,Turtle River
0,Union
0,Walle
0,Washington
0,Wheatfield
0,Carson
0,East Grant
0,Grant County-Elgin
0,Grant County-Elm
0,Fisher
0,Freda
0,Howe
0,Lark
0,Leipzig
0,Leith
0,Minnie
0,New Leipzig
0,Pretty Rock
0,Raleigh
0,Grant County-Rock
0,West Grant
0,Winona
0,Addie
0,Ball Hill
0,Bartley
0,Binford
0,Broadview
0,Bryan
0,Clearfield
0,Griggs County-Cooperstown
0,Griggs County-Cooperstown
0,Dover
0,Griggs County-Greenfield
0,Hannaford
0,Helena
0,Kingsley
0,Lenora
0,Mabel
0,Pilot Mound
0,Romness
0,Rosendal
0,Sverdrup
0,Tyrol
0,Griggs County-Washburn
0,Willow
0,Acme
0,Ashby
0,Baer
0,Beery
0,Black Butte
0,Brittian
0,Hettinger County-Campbell
0,Cannon Ball
0,Castle Rock
0,Central Hettinger
0,Chilton
0,Clark
0,Farina
0,Havelock
0,Hettinger County-Highland
1,Kennedy
0,Kern
0,Kunze
0,Madison
0,Merrill
0,Hettinger County-Mott
0,Hettinger County-Mott
0,Hettinger County-New England
0,Hettinger County-New England
0,Hettinger County-Odessa
0,Regent
0,Rifle
0,St. Croix
0,Solon
0,Steiner
0,Strehlow
0,Tepee Butte
0,Wagendorf
0,Walker
0,Allen
